sim_time,wind.power,solar.power,demand.power,fossil_fuels.power,nuclear.power,batteries.power,hydro.power,batteries.level,hydro.level,frequency,fossil_fuels.energy,fossil_fuels.cost,fossil_fuels.CO2,nuclear.energy,nuclear.cost,nuclear.CO2,grid.surplus,wind_forecast,solar_forecast,demand_forecast
00:44:45,0.9781527255613386,0.0,11.581869213362816,9.40614721338005,8.091250557934178,-4.20297286444084,-5.11662941744343,45.88619431109662,45.88619431109662,frequency,433.6471709975627,65.0470756496344,216823.58549878135,228.44454027932528,45.688908055865056,11422.227013966263,grid.surplus,24.580845046199123,0.0,0.21806925497336324
00:54:45,1.5569969317549248,0.0,11.605010037368588,8.944028769357391,8.240344510557842,-4.319066835118971,-5.280006556119431,46.50461097953916,46.50461097953916,frequency,435.39597901374043,65.30939685206106,217697.98950687022,229.7894232938487,45.95788465876974,11489.471164692435,grid.surplus,26.636814200470575,0.0,0.21831443704011116
01:04:45,2.3865776163795447,0.0,11.653337730398034,8.356116300699988,7.481080006238099,-4.03103109879393,-4.9483170797177305,47.10881120271939,47.10881120271939,frequency,437.06320982532407,65.55948147379861,218531.60491266203,231.0813421194189,46.21626842388378,11554.067105970946,grid.surplus,28.719424031634823,0.0,0.21814903349647055
01:14:45,3.5326735208289812,0.0,11.733459869276015,7.557472479816454,7.45263865423728,-4.155426127407035,-5.121799817763907,47.69993071924209,47.69993071924209,frequency,438.6071004463196,65.79106506694794,219303.55022315978,232.30973678189287,46.46194735637857,11615.486839094643,grid.surplus,30.83143715700543,0.0,0.21753046693644978
01:24:45,4.678769425278418,0.0,11.813582008153995,6.760744466679368,6.596228070459925,-3.857436138835151,-4.773635801020627,48.27660250097752,48.27660250097752,frequency,440.01805465036506,66.00270819755475,220009.02732518254,233.4594668253237,46.69189336506474,11672.973341266184,grid.surplus,32.943450282376034,0.0,0.216911900376429
01:34:45,5.824865329727852,0.0,11.893704147031976,5.965933213492656,6.571874903474592,-3.985191862192494,-4.951172867461852,48.83948353466741,48.83948353466741,frequency,441.2963918181275,66.19445877271913,220648.19590906377,234.5407282630633,46.90814565261266,11727.036413153164,grid.surplus,35.05546340774663,0.0,0.21629333381640825
01:44:45,6.970961234177292,0.0,11.973826285909954,5.172953570043179,5.718962702185396,-3.692533610634598,-4.605429595453375,49.388637544484496,49.388637544484496,frequency,442.4424238201514,66.36636357302271,221221.2119100757,235.54395680299695,47.10879136059939,11777.197840149847,grid.surplus,37.16747653311723,0.0,0.21567476725638746
01:54:45,8.117057138626727,0.0,12.053948424787935,4.381807975408119,5.698519678881806,-3.8234543865262007,-4.78689370665209,49.924698439357805,49.924698439357805,frequency,443.4564561364982,66.51846842047473,221728.2280682491,236.47933454548303,47.29586690909661,11823.966727274152,grid.surplus,39.27948965848783,0.0,0.21505620069636672
02:04:45,9.168961544678575,0.0,12.11906073214407,3.6372785027923036,4.869410654015632,-3.532373072678733,-4.439100082947837,50.44741271688176,50.44741271688176,frequency,444.34044976001417,66.65106746400213,222170.2248800071,237.33800193515813,47.46760038703163,11866.900096757907,grid.surplus,44.60946544060127,0.0,0.2137847051279398
02:14:45,10.10196405417555,0.0,12.165225496831514,2.969181134428663,4.916527944064749,-3.6646354019352003,-4.622255128284245,50.957194836546485,50.957194836546485,frequency,445.1094749680025,66.76642124520036,222554.73748400123,238.13741903511445,47.62748380702289,11906.870951755722,grid.surplus,53.4911040848114,0.0,0.2117925723246828
02:24:45,11.034966563672524,0.0,12.211390261518954,2.3027581403504773,4.126002517228281,-3.3837484444967347,-4.283471701519721,51.45461904776033,51.45461904776033,frequency,445.7672999654802,66.86509499482203,222883.6499827401,238.8699570691669,47.773991413833386,11943.497853458344,grid.surplus,62.37274272902152,0.0,0.2098004395214258
02:34:45,11.9679690731695,0.0,12.257555026206395,1.6380088908846138,4.1766912326488645,-3.518820758377714,-4.47029450276131,51.940237015565174,51.940237015565174,frequency,446.31420375425853,66.94713056313877,223157.10187712926,239.54577166862094,47.90915433372419,11977.288583431047,grid.surplus,71.25438137323164,0.0,0.20780830671816877
02:44:45,12.900971582666475,0.0,12.303719790893837,0.9748604605923106,3.3892219815793556,-3.242500137306775,-4.1337172829216575,52.41410815892336,52.41410815892336,frequency,446.75045879156824,67.01256881873523,223375.22939578412,240.15525907182578,48.031051814365156,12007.76295359129,grid.surplus,80.13602001744177,0.0,0.20581617391491178
02:54:45,13.833974092163448,0.0,12.349884555581278,0.3133135187281484,3.4433265860303495,-3.380220030551438,-4.324088138339719,52.87676476591643,52.87676476591643,frequency,447.0763319356958,67.06144979035437,223538.1659678479,240.7085627557404,48.14171255114808,12035.42813778702,grid.surplus,89.0176586616519,0.0,0.20382404111165478
03:04:45,14.08509082028138,0.0,12.752600365741444,2.932934267075314,3.393347325657007,-3.3558341760720567,-4.308619455964364,53.36584203399346,53.36584203399346,frequency,447.40430722575536,67.1106460838633,223702.15361287768,241.22739646344672,48.245479292689346,12061.369823172336,grid.surplus,91.86916970576763,0.0,0.21172885861782792
03:14:45,13.475434399876503,0.0,13.605405581490862,3.823657160114368,3.79658300664463,-3.274321276879954,-4.221504290688454,53.91809920004631,53.91809920004631,frequency,447.96980473825323,67.19547071073798,223984.90236912662,241.82765142022595,48.36553028404519,12091.382571011298,grid.surplus,88.0652336439069,0.0,0.23055693242356246
03:24:45,12.865777979471623,0.0,14.458210797240278,4.716233697691425,4.201672332170253,-3.194896146954336,-4.136011395438017,54.45695145814724,54.45695145814724,frequency,448.68391625775644,67.30258743866347,224341.9581288782,242.4952725153354,48.49905450306708,12124.76362576677,grid.surplus,84.26129758204615,0.0,0.249385006229297
03:34:45,12.256121559066743,0.0,15.311016012989697,5.610623097187696,4.608574519615092,-3.1175022800993353,-4.05211565066298,54.98274188175367,54.98274188175367,frequency,449.5469472005975,67.43204208008963,224773.47360029875,243.23056516510752,48.64611303302151,12161.528258255375,grid.surplus,80.45736152018543,0.0,0.2682130800350315
03:44:45,11.646465138661863,0.0,16.163821228739113,6.506785473255665,5.017249683631631,-3.0420847535759967,-3.969792149230182,55.495804263590244,55.495804263590244,frequency,450.55919626354813,67.58387943953221,225279.59813177405,244.03382806631396,48.8067656132628,12201.691403315697,grid.surplus,76.65342545832468,0.0,0.287041153840766
03:54:45,11.036808718256985,0.0,17.016626444488534,7.404681818077959,5.427658816402492,-2.9685901844426246,-3.8890162005713984,55.9964633757836,55.9964633757836,frequency,451.7209555716575,67.75814333574863,225860.47778582876,244.90535334400388,48.98107066880078,12245.267667200194,grid.surplus,72.84948939646395,0.0,0.30586922764650054
04:04:45,10.55004678522362,0.11323013022880656,17.363338113719,7.852826324195712,5.617064927163281,-1.6867131588246869,-2.2174904424424975,56.43910671419648,56.43910671419648,frequency,452.92716113367993,67.93907417005198,226463.58056683996,245.8154040686352,49.16308081372704,12290.770203431759,grid.surplus,68.48167359984264,7.398521074772906,0.3140282904113686
04:14:45,10.218419740935012,0.3693954240382121,17.07118657831838,7.651957062422834,5.052671908751275,-1.440020628954397,-1.898631135206937,56.80300212080592,56.80300212080592,frequency,453.996986879367,68.09954803190504,226998.4934396835,246.68354728893445,49.336709457786895,12334.177364446723,grid.surplus,63.491504181919474,22.962784061015892,0.31041197405250887
04:24:45,9.886792696646406,0.6255607178476175,16.779035042917755,7.452655390306807,5.361353849888658,-1.5852308636344814,-2.095974314701483,57.1583495186237,57.1583495186237,frequency,455.0334654284497,68.25501981426746,227516.73271422484,247.53531305127905,49.507062610255815,12376.765652563952,grid.surplus,58.5013347639963,38.52704704725888,0.30679565769364914
04:34:45,9.5551656523578,0.881726011657023,16.486883507517135,7.254235601797521,4.799248697629243,-1.341746641416813,-1.7789784137290232,57.50528139574084,57.50528139574084,frequency,456.0368008953025,68.40552013429537,228018.40044765125,248.3610290178922,49.67220580357844,12418.05145089461,grid.surplus,53.51116534607313,54.09131003350187,0.30317934133478935
04:44:45,9.223538608069193,1.1378913054664286,16.19473197211651,7.057329471591173,5.110487787787306,-1.4887173766987394,-1.9792010092999646,57.84408309473747,57.84408309473747,frequency,457.0071929002131,68.55107893503197,228503.59645010656,249.17077155972098,49.8341543119442,12458.538577986048,grid.surplus,48.52099592814996,69.65557301974485,0.2995630249759296
